38 55
38 54
39 53
39 52
38 53
38 52
37 55
37 54
36 55
36 54
37 53
37 52
36 53
36 52
39 51
39 50
38 51
38 50
39 49
39 48
38 49
38 48
37 51
37 50
36 51
36 50
37 49
37 48
36 49
36 48
35 55
35 54
34 55
34 54
35 53
35 52
34 53
34 52
33 55
33 54
32 55
32 54
33 53
33 52
32 53
32 52
35 51
35 50
34 51
34 50
35 49
35 48
34 49
34 48
33 51
33 50
32 51
32 50
33 49
33 48
32 49
32 48
47 47
47 46
46 47
46 46
47 45
47 44
46 45
46 44
45 47
45 46
44 47
44 46
45 45
45 44
44 45
44 44
47 43
47 42
46 43
46 42
47 41
47 40
46 41
46 40
45 43
45 42
44 43
44 42
45 41
45 40
44 41
44 40
43 47
43 46
42 47
42 46
43 45
43 44
42 45
42 44
41 47
41 46
40 47
40 46
41 45
41 44
40 45
40 44
43 43
43 42
42 43
42 42
43 41
43 40
42 41
42 40
41 43
41 42
40 43
40 42
41 41
41 40
40 41
40 40
47 39
47 38
46 39
46 38
47 37
47 36
46 37
46 36
45 39
45 38
44 39
44 38
45 37
45 36
44 37
44 36
47 35
47 34
46 35
46 34
47 33
47 32
46 33
46 32
45 35
45 34
44 35
44 34
45 33
45 32
44 33
44 32
43 39
43 38
42 39
42 38
43 37
43 36
42 37
42 36
41 39
41 38
40 39
40 38
41 37
41 36
40 37
40 36
43 35
43 34
42 35
42 34
43 33
43 32
42 33
42 32
41 35
41 34
40 35
40 34
41 33
41 32
40 33
40 32
39 47
39 46
38 47
38 46
39 45
39 44
38 45
38 44
37 47
37 46
36 47
36 46
37 45
37 44
36 45
36 44
39 43
39 42
38 43
38 42
39 41
39 40
38 41
38 40
37 43
37 42
36 43
36 42
37 41
37 40
36 41
36 40
35 47
35 46
34 47
34 46
35 45
35 44
34 45
34 44
33 47
33 46
32 47
32 46
33 45
33 44
32 45
32 44
35 43
35 42
34 43
34 42
35 41
35 40
34 41
34 40
33 43
33 42
32 43
32 42
33 41
33 40
32 41
32 40
39 39
39 38
38 39
38 38
39 37
39 36
38 37
38 36
37 39
37 38
36 39
36 38
37 37
37 36
36 37
36 36
39 35
39 34
38 35
38 34
39 33
39 32
38 33
38 32
37 35
37 34
36 35
36 34
37 33
37 32
36 33
36 32
35 39
35 38
34 39
34 38
35 37
35 36
34 37
34 36
33 39
33 38
32 39
32 38
33 37
33 36
32 37
32 36
35 35
35 34
34 35
34 34
35 33
35 32
34 33
34 32
33 35
33 34
32 35
32 34
33 33
33 32
32 33
32 32
63 31
63 30
62 31
62 30
63 29
63 28
62 29
62 28
61 31
61 30
60 31
60 30
61 29
61 28
60 29
60 28
63 27
63 26
62 27
62 26
63 25
63 24
62 25
62 24
61 27
61 26
60 27
60 26
61 25
61 24
60 25
60 24
59 31
59 30
58 31
58 30
59 29
59 28
58 29
58 28
57 31
57 30
56 31
56 30
57 29
57 28
56 29
56 28
59 27
59 26
58 27
58 26
59 25
59 24
58 25
58 24
57 27
57 26
56 27
56 26
57 25
57 24
56 25
56 24
63 23
63 22
62 23
62 22
63 21
63 20
62 21
62 20
61 23
61 22
60 23
60 22
61 21
61 20
60 21
60 20
63 19
63 18
62 19
62 18
63 17
63 16
62 17
62 16
61 19
61 18
60 19
60 18
61 17
61 16
60 17
60 16
59 23
59 22
58 23
58 22
59 21
59 20
58 21
58 20
57 23
57 22
56 23
56 22
57 21
57 20
56 21
56 20
59 19
59 18
58 19
58 18
59 17
59 16
58 17
58 16
57 19
57 18
56 19
56 18
57 17
57 16
56 17
56 16
55 31
55 30
54 31
54 30
55 29
55 28
54 29
54 28
53 31
53 30
52 31
52 30
53 29
53 28
52 29
52 28
55 27
55 26
54 27
54 26
55 25
55 24
54 25
54 24
53 27
53 26
52 27
52 26
53 25
53 24
52 25
52 24
51 31
51 30
50 31
50 30
51 29
51 28
50 29
50 28
49 31
49 30
48 31
48 30
49 29
49 28
48 29
48 28
51 27
51 26
50 27
50 26
51 25
51 24
50 25
50 24
49 27
49 26
48 27
48 26
49 25
49 24
48 25
48 24
55 23
55 22
54 23
54 22
55 21
55 20
54 21
54 20
53 23
53 22
52 23
52 22
53 21
53 20
52 21
52 20
55 19
55 18
54 19
54 18
55 17
55 16
54 17
54 16
53 19
53 18
52 19
52 18
53 17
53 16
52 17
52 16
51 23
51 22
50 23
50 22
51 21
51 20
50 21
50 20
49 23
49 22
48 23
48 22
49 21
49 20
48 21
48 20
51 19
51 18
50 19
50 18
51 17
51 16
50 17
50 16
49 19
49 18
48 19
48 18
49 17
49 16
48 17
48 16
63 15
63 14
62 15
62 14
63 13
63 12
62 13
62 12
61 15
61 14
60 15
60 14
61 13
61 12
60 13
60 12
63 11
63 10
62 11
62 10
63 9
63 8
62 9
62 8
61 11
61 10
60 11
60 10
61 9
61 8
60 9
60 8
59 15
59 14
58 15
58 14
59 13
59 12
58 13
58 12
57 15
57 14
56 15
56 14
57 13
57 12
56 13
56 12
59 11
59 10
58 11
58 10
59 9
59 8
58 9
58 8
57 11
57 10
56 11
56 10
57 9
57 8
56 9
56 8
63 7
63 6
62 7
62 6
63 5
63 4
62 5
62 4
61 7
61 6
60 7
60 6
61 5
61 4
60 5
60 4
63 3
63 2
62 3
62 2
63 1
63 0
62 1
62 0
61 3
61 2
60 3
60 2
61 1
61 0
60 1
60 0
59 7
59 6
58 7
58 6
59 5
59 4
58 5
58 4
57 7
57 6
56 7
56 6
57 5
57 4
56 5
56 4
59 3
59 2
58 3
58 2
59 1
59 0
58 1
58 0
57 3
57 2
56 3
56 2
57 1
57 0
56 1
56 0
55 15
55 14
54 15
54 14
55 13
55 12
54 13
54 12
53 15
53 14
52 15
52 14
53 13
53 12
52 13
52 12
55 11
55 10
54 11
54 10
55 9
55 8
54 9
54 8
53 11
53 10
52 11
52 10
53 9
53 8
52 9
52 8
51 15
51 14
50 15
50 14
51 13
51 12
50 13
50 12
49 15
49 14
48 15
48 14
49 13
49 12
48 13
48 12
51 11
51 10
50 11
50 10
51 9
51 8
50 9
50 8
49 11
49 10
48 11
48 10
49 9
49 8
48 9
48 8
55 7
55 6
54 7
54 6
55 5
55 4
54 5
54 4
53 7
53 6
52 7
52 6
53 5
53 4
52 5
52 4
55 3
55 2
54 3
54 2
55 1
55 0
54 1
54 0
53 3
53 2
52 3
52 2
53 1
53 0
52 1
52 0
51 7
51 6
50 7
50 6
51 5
51 4
50 5
50 4
49 7
49 6
48 7
48 6
49 5
49 4
48 5
48 4
51 3
51 2
50 3
50 2
51 1
51 0
50 1
50 0
49 3
49 2
48 3
48 2
49 1
49 0
48 1
48 0
47 31
47 30
46 31
46 30
47 29
47 28
46 29
46 28
45 31
45 30
44 31
44 30
45 29
45 28
44 29
44 28
47 27
47 26
46 27
46 26
47 25
47 24
46 25
46 24
45 27
45 26
44 27
44 26
45 25
45 24
44 25
44 24
43 31
43 30
42 31
42 30
43 29
43 28
42 29
42 28
41 31
41 30
40 31
40 30
41 29
41 28
40 29
40 28
43 27
43 26
42 27
42 26
43 25
43 24
42 25
42 24
41 27
41 26
40 27
40 26
41 25
41 24
40 25
40 24
47 23
47 22
46 23
46 22
47 21
47 20
46 21
46 20
45 23
45 22
44 23
44 22
45 21
45 20
44 21
44 20
47 19
47 18
46 19
46 18
47 17
47 16
46 17
46 16
45 19
45 18
44 19
44 18
45 17
45 16
44 17
44 16
43 23
43 22
42 23
42 22
43 21
43 20
42 21
42 20
41 23
41 22
40 23
40 22
41 21
41 20
40 21
40 20
43 19
43 18
42 19
42 18
43 17
43 16
42 17
42 16
41 19
41 18
40 19
40 18
41 17
41 16
40 17
40 16
39 31
39 30
38 31
38 30
39 29
39 28
38 29
38 28
37 31
37 30
36 31
36 30
37 29
37 28
36 29
36 28
39 27
39 26
38 27
38 26
39 25
39 24
38 25
38 24
37 27
37 26
36 27
36 26
37 25
37 24
36 25
36 24
35 31
35 30
34 31
34 30
35 29
35 28
34 29
34 28
33 31
33 30
32 31
32 30
33 29
33 28
32 29
32 28
35 27
35 26
34 27
34 26
35 25
35 24
34 25
34 24
33 27
33 26
32 27
32 26
33 25
33 24
32 25
32 24
39 23
39 22
38 23
38 22
39 21
39 20
38 21
38 20
37 23
37 22
36 23
36 22
37 21
37 20
36 21
36 20
39 19
39 18
38 19
38 18
39 17
39 16
38 17
38 16
37 19
37 18
36 19
36 18
37 17
37 16
36 17
36 16
35 23
35 22
34 23
34 22
35 21
35 20
34 21
34 20
33 23
33 22
32 23
32 22
33 21
33 20
32 21
32 20
35 19
35 18
34 19
34 18
35 17
35 16
34 17
34 16
33 19
33 18
32 19
32 18
33 17
33 16
32 17
32 16
47 15
47 14
46 15
46 14
47 13
47 12
46 13
46 12
45 15
45 14
44 15
44 14
45 13
45 12
44 13
44 12
47 11
47 10
46 11
46 10
47 9
47 8
46 9
46 8
45 11
45 10
44 11
44 10
45 9
45 8
44 9
44 8
43 15
43 14
42 15
42 14
43 13
43 12
42 13
42 12
41 15
41 14
40 15
40 14
41 13
41 12
40 13
40 12
43 11
43 10
42 11
42 10
43 9
43 8
42 9
42 8
41 11
41 10
40 11
40 10
41 9
41 8
40 9
40 8
47 7
47 6
46 7
46 6
47 5
47 4
46 5
46 4
45 7
45 6
44 7
44 6
45 5
45 4
44 5
44 4
47 3
47 2
46 3
46 2
47 1
47 0
46 1
46 0
45 3
45 2
44 3
44 2
45 1
45 0
44 1
44 0
43 7
43 6
42 7
42 6
43 5
43 4
42 5
42 4
41 7
41 6
40 7
40 6
41 5
41 4
40 5
40 4
43 3
43 2
42 3
42 2
43 1
43 0
42 1
42 0
41 3
41 2
40 3
40 2
41 1
41 0
40 1
40 0
39 15
39 14
38 15
38 14
39 13
39 12
38 13
38 12
37 15
37 14
36 15
36 14
37 13
37 12
36 13
36 12
39 11
39 10
38 11
38 10
39 9
39 8
38 9
38 8
37 11
37 10
36 11
36 10
37 9
37 8
36 9
36 8
35 15
35 14
34 15
34 14
35 13
35 12
34 13
34 12
33 15
33 14
32 15
32 14
33 13
33 12
32 13
32 12
35 11
35 10
34 11
34 10
35 9
35 8
34 9
34 8
33 11
33 10
32 11
32 10
33 9
33 8
32 9
32 8
39 7
39 6
38 7
38 6
39 5
39 4
38 5
38 4
37 7
37 6
36 7
36 6
37 5
37 4
36 5
36 4
39 3
39 2
38 3
38 2
39 1
39 0
38 1
38 0
37 3
37 2
36 3
36 2
37 1
37 0
36 1
36 0
35 7
35 6
34 7
34 6
35 5
35 4
34 5
34 4
33 7
33 6
32 7
32 6
33 5
33 4
32 5
32 4
35 3
35 2
34 3
34 2
35 1
35 0
34 1
34 0
33 3
33 2
32 3
32 2
33 1
33 0
32 1
32 0
31 63
31 62
30 63
30 62
31 61
31 60
30 61
30 60
29 63
29 62
28 63
28 62
29 61
29 60
28 61
28 60
31 59
31 58
30 59
30 58
31 57
31 56
30 57
30 56
29 59
29 58
28 59
28 58
29 57
29 56
28 57
28 56
27 63
27 62
26 63
26 62
27 61
27 60
26 61
26 60
25 63
25 62
24 63
24 62
25 61
25 60
24 61
24 60
27 59
27 58
26 59
26 58
27 57
27 56
26 57
26 56
25 59
25 58
24 59
24 58
25 57
25 56
24 57
24 56
31 55
31 54
30 55
30 54
31 53
31 52
30 53
30 52
29 55
29 54
28 55
28 54
29 53
29 52
28 53
28 52
31 51
31 50
30 51
30 50
31 49
31 48
30 49
30 48
29 51
29 50
28 51
28 50
29 49
29 48
28 49
28 48
27 55
27 54
26 55
26 54
27 53
27 52
26 53
26 52
25 55
25 54
24 55
24 54
25 53
25 52
24 53
24 52
27 51
27 50
26 51
26 50
27 49
27 48
26 49
26 48
25 51
25 50
24 51
24 50
25 49
25 48
24 49
24 48
23 63
23 62
22 63
22 62
23 61
23 60
22 61
22 60
21 63
21 62
20 63
20 62
21 61
21 60
20 61
20 60
23 59
23 58
22 59
22 58
23 57
23 56
22 57
22 56
21 59
21 58
20 59
20 58
21 57
21 56
20 57
20 56
19 63
19 62
18 63
18 62
19 61
19 60
18 61
18 60
17 63
17 62
16 63
16 62
17 61
17 60
16 61
16 60
19 59
19 58
18 59
18 58
19 57
19 56
18 57
18 56
17 59
17 58
16 59
16 58
17 57
17 56
16 57
16 56
23 55
23 54
22 55
22 54
23 53
23 52
22 53
22 52
21 55
21 54
20 55
20 54
21 53
21 52
20 53
20 52
23 51
23 50
22 51
22 50
23 49
23 48
22 49
22 48
21 51
21 50
20 51
20 50
21 49
21 48
20 49
20 48
19 55
19 54
18 55
18 54
19 53
19 52
18 53
18 52
17 55
17 54
16 55
16 54
17 53
17 52
16 53
16 52
19 51
19 50
18 51
18 50
19 49
19 48
18 49
18 48
17 51
17 50
16 51
16 50
17 49
17 48
16 49
16 48
31 47
31 46
30 47
30 46
31 45
31 44
30 45
30 44
29 47
29 46
28 47
28 46
29 45
29 44
28 45
28 44
31 43
31 42
30 43
30 42
31 41
31 40
30 41
30 40
29 43
29 42
28 43
28 42
29 41
29 40
28 41
28 40
27 47
27 46
26 47
26 46
27 45
27 44
26 45
26 44
25 47
25 46
24 47
24 46
25 45
25 44
24 45
24 44
27 43
27 42
26 43
26 42
27 41
27 40
26 41
26 40
25 43
25 42
24 43
24 42
25 41
25 40
24 41
24 40
31 39
31 38
30 39
30 38
31 37
31 36
30 37
30 36
29 39
29 38
28 39
28 38
29 37
29 36
28 37
28 36
31 35
31 34
30 35
30 34
31 33
31 32
30 33
30 32
29 35
29 34
28 35
28 34
29 33
29 32
28 33
28 32
27 39
27 38
26 39
26 38
27 37
27 36
26 37
26 36
25 39
25 38
24 39
24 38
25 37
25 36
24 37
24 36
27 35
27 34
26 35
26 34
27 33
27 32
26 33
26 32
25 35
25 34
24 35
24 34
25 33
25 32
24 33
24 32
23 47
23 46
22 47
22 46
23 45
23 44
22 45
22 44
21 47
21 46
20 47
20 46
21 45
21 44
20 45
20 44
23 43
23 42
22 43
22 42
23 41
23 40
22 41
22 40
21 43
21 42
20 43
20 42
21 41
21 40
20 41
20 40
19 47
19 46
18 47
18 46
19 45
19 44
18 45
18 44
17 47
17 46
16 47
16 46
17 45
17 44
16 45
16 44
19 43
19 42
18 43
18 42
19 41
19 40
18 41
18 40
17 43
17 42
16 43
16 42
17 41
17 40
16 41
16 40
23 39
23 38
22 39
22 38
23 37
23 36
22 37
22 36
21 39
21 38
20 39
20 38
21 37
21 36
20 37
20 36
23 35
23 34
22 35
22 34
23 33
23 32
22 33
22 32
21 35
21 34
20 35
20 34
21 33
21 32
20 33
20 32
19 39
19 38
18 39
18 38
19 37
19 36
18 37
18 36
17 39
17 38
16 39
16 38
17 37
17 36
16 37
16 36
19 35
19 34
18 35
18 34
19 33
19 32
18 33
18 32
17 35
17 34
16 35
16 34
17 33
17 32
16 33
16 32
15 63
15 62
14 63
14 62
15 61
15 60
14 61
14 60
13 63
13 62
12 63
12 62
13 61
13 60
12 61
12 60
15 59
15 58
14 59
14 58
15 57
15 56
14 57
14 56
13 59
13 58
12 59
12 58
13 57
13 56
12 57
12 56
11 63
11 62
10 63
10 62
11 61
11 60
10 61
10 60
9 63
9 62
8 63
8 62
9 61
9 60
8 61
8 60
11 59
11 58
10 59
10 58
11 57
11 56
10 57
10 56
9 59
9 58
8 59
8 58
9 57
9 56
8 57
8 56
15 55
15 54
14 55
14 54
15 53
15 52
14 53
14 52
13 55
13 54
12 55
12 54
13 53
13 52
12 53
12 52
15 51
15 50
14 51
14 50
15 49
15 48
14 49
14 48
13 51
13 50
12 51
12 50
13 49
13 48
12 49
12 48
11 55
11 54
10 55
10 54
11 53
11 52
10 53
10 52
9 55
9 54
8 55
8 54
9 53
9 52
8 53
8 52
11 51
11 50
10 51
10 50
11 49
11 48
10 49
10 48
9 51
9 50
8 51
8 50
9 49
9 48
8 49
8 48
7 63
7 62
6 63
6 62
7 61
7 60
6 61
6 60
5 63
5 62
4 63
4 62
5 61
5 60
4 61
4 60
7 59
7 58
6 59
6 58
7 57
7 56
6 57
6 56
5 59
5 58
4 59
4 58
5 57
5 56
4 57
4 56
3 63
3 62
2 63
2 62
3 61
3 60
2 61
2 60
1 63
1 62
0 63
0 62
1 61
1 60
0 61
0 60
3 59
3 58
2 59
2 58
3 57
3 56
2 57
2 56
1 59
1 58
0 59
0 58
1 57
1 56
0 57
0 56
7 55
7 54
6 55
6 54
7 53
7 52
6 53
6 52
5 55
5 54
4 55
4 54
5 53
5 52
4 53
4 52
7 51
7 50
6 51
6 50
7 49
7 48
6 49
6 48
5 51
5 50
4 51
4 50
5 49
5 48
4 49
4 48
3 55
3 54
2 55
2 54
3 53
3 52
2 53
2 52
1 55
1 54
0 55
0 54
1 53
1 52
0 53
0 52
3 51
3 50
2 51
2 50
3 49
3 48
2 49
2 48
1 51
1 50
0 51
0 50
1 49
1 48
0 49
0 48
15 47
15 46
14 47
14 46
15 45
15 44
14 45
14 44
13 47
13 46
12 47
12 46
13 45
13 44
12 45
12 44
15 43
15 42
14 43
14 42
15 41
15 40
14 41
14 40
13 43
13 42
12 43
12 42
13 41
13 40
12 41
12 40
11 47
11 46
10 47
10 46
11 45
11 44
10 45
10 44
9 47
9 46
8 47
8 46
9 45
9 44
8 45
8 44
11 43
11 42
10 43
10 42
11 41
11 40
10 41
10 40
9 43
9 42
8 43
8 42
9 41
9 40
8 41
8 40
15 39
15 38
14 39
14 38
15 37
15 36
14 37
14 36
13 39
13 38
12 39
12 38
13 37
13 36
12 37
12 36
15 35
15 34
14 35
14 34
15 33
15 32
14 33
14 32
13 35
13 34
12 35
12 34
13 33
13 32
12 33
12 32
11 39
11 38
10 39
10 38
11 37
11 36
10 37
10 36
9 39
9 38
8 39
8 38
9 37
9 36
8 37
8 36
11 35
11 34
10 35
10 34
11 33
11 32
10 33
10 32
9 35
9 34
8 35
8 34
9 33
9 32
8 33
8 32
7 47
7 46
6 47
6 46
7 45
7 44
6 45
6 44
5 47
5 46
4 47
4 46
5 45
5 44
4 45
4 44
7 43
7 42
6 43
6 42
7 41
7 40
6 41
6 40
5 43
5 42
4 43
4 42
5 41
5 40
4 41
4 40
3 47
3 46
2 47
2 46
3 45
3 44
2 45
2 44
1 47
1 46
0 47
0 46
1 45
1 44
0 45
0 44
3 43
3 42
2 43
2 42
3 41
3 40
2 41
2 40
1 43
1 42
0 43
0 42
1 41
1 40
0 41
0 40
7 39
7 38
6 39
6 38
7 37
7 36
6 37
6 36
5 39
5 38
4 39
4 38
5 37
5 36
4 37
4 36
7 35
7 34
6 35
6 34
7 33
7 32
6 33
6 32
5 35
5 34
4 35
4 34
5 33
5 32
4 33
4 32
3 39
3 38
2 39
2 38
3 37
3 36
2 37
2 36
1 39
1 38
0 39
0 38
1 37
1 36
0 37
0 36
3 35
3 34
2 35
2 34
3 33
3 32
2 33
2 32
1 35
1 34
0 35
0 34
1 33
1 32
0 33
0 32
31 31
31 30
30 31
30 30
31 29
31 28
30 29
30 28
29 31
29 30
28 31
28 30
29 29
29 28
28 29
28 28
31 27
31 26
30 27
30 26
31 25
31 24
30 25
30 24
29 27
29 26
28 27
28 26
29 25
29 24
28 25
28 24
27 31
27 30
26 31
26 30
27 29
27 28
26 29
26 28
25 31
25 30
24 31
24 30
25 29
25 28
24 29
24 28
27 27
27 26
26 27
26 26
27 25
27 24
26 25
26 24
25 27
25 26
24 27
24 26
25 25
25 24
24 25
24 24
31 23
31 22
30 23
30 22
31 21
31 20
30 21
30 20
29 23
29 22
28 23
28 22
29 21
29 20
28 21
28 20
31 19
31 18
30 19
30 18
31 17
31 16
30 17
30 16
29 19
29 18
28 19
28 18
29 17
29 16
28 17
28 16
27 23
27 22
26 23
26 22
27 21
27 20
26 21
26 20
25 23
25 22
24 23
24 22
25 21
25 20
24 21
24 20
27 19
27 18
26 19
26 18
27 17
27 16
26 17
26 16
25 19
25 18
24 19
24 18
25 17
25 16
24 17
24 16
23 31
23 30
22 31
22 30
23 29
23 28
22 29
22 28
21 31
21 30
20 31
20 30
21 29
21 28
20 29
20 28
23 27
23 26
22 27
22 26
23 25
23 24
22 25
22 24
21 27
21 26
20 27
20 26
21 25
21 24
20 25
20 24
19 31
19 30
18 31
18 30
19 29
19 28
18 29
18 28
17 31
17 30
16 31
16 30
17 29
17 28
16 29
16 28
19 27
19 26
18 27
18 26
19 25
19 24
18 25
18 24
17 27
17 26
16 27
16 26
17 25
17 24
16 25
16 24
23 23
23 22
22 23
22 22
23 21
23 20
22 21
22 20
21 23
21 22
20 23
20 22
21 21
21 20
20 21
20 20
23 19
23 18
22 19
22 18
23 17
23 16
22 17
22 16
21 19
21 18
20 19
20 18
21 17
21 16
20 17
20 16
19 23
19 22
18 23
18 22
19 21
19 20
18 21
18 20
17 23
17 22
16 23
16 22
17 21
17 20
16 21
16 20
19 19
19 18
18 19
18 18
19 17
19 16
18 17
18 16
17 19
17 18
16 19
16 18
17 17
17 16
16 17
16 16
31 15
31 14
30 15
30 14
31 13
31 12
30 13
30 12
29 15
29 14
28 15
28 14
29 13
29 12
28 13
28 12
31 11
31 10
30 11
30 10
31 9
31 8
30 9
30 8
29 11
29 10
28 11
28 10
29 9
29 8
28 9
28 8
27 15
27 14
26 15
26 14
27 13
27 12
26 13
26 12
25 15
25 14
24 15
24 14
25 13
25 12
24 13
24 12
27 11
27 10
26 11
26 10
27 9
27 8
26 9
26 8
25 11
25 10
24 11
24 10
25 9
25 8
24 9
24 8
31 7
31 6
30 7
30 6
31 5
31 4
30 5
30 4
29 7
29 6
28 7
28 6
29 5
29 4
28 5
28 4
31 3
31 2
30 3
30 2
31 1
31 0
30 1
30 0
29 3
29 2
28 3
28 2
29 1
29 0
28 1
28 0
27 7
27 6
26 7
26 6
27 5
27 4
26 5
26 4
25 7
25 6
24 7
24 6
25 5
25 4
24 5
24 4
27 3
27 2
26 3
26 2
27 1
27 0
26 1
26 0
25 3
25 2
24 3
24 2
25 1
25 0
24 1
24 0
23 15
23 14
22 15
22 14
23 13
23 12
22 13
22 12
21 15
21 14
20 15
20 14
21 13
21 12
20 13
20 12
23 11
23 10
22 11
22 10
23 9
23 8
22 9
22 8
21 11
21 10
20 11
20 10
21 9
21 8
20 9
20 8
19 15
19 14
18 15
18 14
19 13
19 12
18 13
18 12
17 15
17 14
16 15
16 14
